Channel,Mass
2943,64.5034586215518
2944,64.52504375364614
2945,64.54662888574047
2946,64.56821401783482
2947,64.58979914992915
2948,64.6113842820235
2949,64.63296941411784
2950,64.65455454621218
2951,64.67613967830653
2952,64.69772481040087
2953,64.71930994249522
2954,64.74089507458955
2955,64.76248020668389
2956,64.78406533877822
2957,64.80565047087256
2958,64.82723560296691
2959,64.84882073506125
2960,64.8704058671556
2961,64.89199099924994
2962,64.91357613134429
2963,64.93516126343862
2964,64.95674639553296
2965,64.97833152762729
2966,64.99991665972163
2967,65.02150179181598
2968,65.04308692391032
2969,65.06467205600467
2970,65.08625718809901
2971,65.10784232019334
2972,65.12942745228769
2973,65.15101258438203
2974,65.17259771647637
2975,65.19418284857072
2976,65.21576798066505
2977,65.2373531127594
2978,65.25893824485374
2979,65.28052337694808
2980,65.30210850904241
2981,65.32369364113676
2982,65.3452787732311
2983,65.36686390532545
2984,65.38844903741979
2985,65.41003416951412
2986,65.43161930160846
2987,65.45320443370281
2988,65.47478956579715
2989,65.49637469789148
2990,65.51795982998583
2991,65.53954496208017
2992,65.56113009417452
2993,65.58271522626886
2994,65.60430035836319
2995,65.62588549045753
2996,65.64747062255188
2997,65.66905575464622
2998,65.69064088674055
2999,65.7122260188349
3000,65.73381115092924
3001,65.75539628302359
3002,65.77698141511793
3003,65.79856654721226
3004,65.8201516793066
3005,65.84173681140095
3006,65.8633219434953
3007,65.88490707558964
3008,65.90649220768397
3009,65.92807733977831
3010,65.94966247187266
3011,65.971247603967
3012,65.99283273606133
3013,66.01441786815568
3014,66.03600300025002
3015,66.05758813234436
3016,66.07917326443871
3017,66.10075839653304
3018,66.12234352862738
3019,66.14392866072173
3020,66.16551379281607
3021,66.1870989249104
3022,66.20868405700475
3023,66.23026918909909
3024,66.25185432119343
3025,66.27343945328778
3026,66.29502458538211
3027,66.31660971747645
3028,66.3381948495708
3029,66.35977998166514
3030,66.38136511375947
3031,66.40295024585382
3032,66.42453537794816
3033,66.4461205100425
3034,66.46770564213685
3035,66.48929077423118
3036,66.51087590632552
3037,66.53246103841987
3038,66.55404617051421
3039,66.57563130260854
3040,66.59721643470289
3041,66.61880156679723
3042,66.64038669889158
3043,66.66197183098592
3044,66.68355696308025
3045,66.7051420951746
3046,66.72672722726894
3047,66.74831235936328
3048,66.76989749145761
3049,66.79148262355196
3050,66.8130677556463
3051,66.83465288774065
3052,66.85623801983499
3053,66.87782315192932
3054,66.89940828402366
3055,66.92099341611801
3056,66.94257854821235
3057,66.9641636803067
3058,66.98574881240103
3059,67.00733394449537
3060,67.02891907658972
3061,67.05050420868406
3062,67.07208934077839
3063,67.09367447287273
3064,67.11525960496708
3065,67.13684473706142
3066,67.15842986915577
3067,67.1800150012501
3068,67.20160013334444
3069,67.22318526543879
3070,67.24477039753313
3071,67.26635552962746
3072,67.2879406617218
3073,67.30952579381615
3074,67.3311109259105
3075,67.35269605800484
3076,67.37428119009917
3077,67.39586632219351
3078,67.41745145428786
3079,67.4390365863822
3080,67.46062171847653
3081,67.48220685057088
3082,67.50379198266522
3083,67.52537711475956
3084,67.54696224685391
3085,67.56854737894824
3086,67.59013251104258
3087,67.61171764313693
3088,67.63330277523127
3089,67.6548879073256
3090,67.67647303941995
3091,67.69805817151429
3092,67.71964330360863
3093,67.74122843570298
3094,67.76281356779731
3095,67.78439869989165
3096,67.805983831986
3097,67.82756896408034
3098,67.84915409617469
3099,67.87073922826902
3100,67.89232436036336
3101,67.9139094924577
3102,67.93549462455205
3103,67.95707975664638
3104,67.97866488874072
3105,68.00025002083507
3106,68.02183515292941
3107,68.04342028502376
3108,68.06500541711809
3109,68.08659054921243
3110,68.10817568130678
3111,68.12976081340112
3112,68.15134594549545
3113,68.1729310775898
3114,68.19451620968414
3115,68.21610134177848
3116,68.23768647387283
3117,68.25927160596716
3118,68.2808567380615
3119,68.30244187015585
3120,68.32402700225019
3121,68.34561213434452
3122,68.36719726643886
3123,68.38878239853321
3124,68.41036753062755
3125,68.4319526627219
3126,68.45353779481623
3127,68.47512292691057
3128,68.49670805900492
3129,68.51829319109926
3130,68.53987832319359
3131,68.56146345528794
3132,68.58304858738228
3133,68.60463371947662
3134,68.62621885157097
3135,68.6478039836653
3136,68.66938911575964
3137,68.69097424785399
3138,68.71255937994833
3139,68.73414451204266
3140,68.755729644137
3141,68.77731477623135
3142,68.7988999083257
3143,68.82048504042004
3144,68.84207017251437
3145,68.86365530460871
3146,68.88524043670306
3147,68.9068255687974
3148,68.92841070089175
3149,68.94999583298608
3150,68.97158096508042
3151,68.99316609717476
3152,69.01475122926911
3153,69.03633636136344
3154,69.05792149345778
3155,69.07950662555213
3156,69.10109175764647
3157,69.12267688974082
3158,69.14426202183515
3159,69.16584715392949
3160,69.18743228602384
3161,69.20901741811818
3162,69.23060255021251
3163,69.25218768230685
3164,69.2737728144012
3165,69.29535794649554
3166,69.31694307858989
3167,69.33852821068422
3168,69.36011334277856
3169,69.3816984748729
3170,69.40328360696725
3171,69.42486873906158
3172,69.44645387115592
3173,69.46803900325027
3174,69.48962413534461
3175,69.51120926743896
3176,69.53279439953329
3177,69.55437953162763
3178,69.57596466372198
3179,69.59754979581632
3180,69.61913492791065
3181,69.640720060005
3182,69.66230519209934
3183,69.68389032419368
3184,69.70547545628803
3185,69.72706058838236
3186,69.7486457204767
3187,69.77023085257105
3188,69.79181598466539
3189,69.81340111675974
3190,69.83498624885407
3191,69.85657138094841
3192,69.87815651304275
3193,69.8997416451371
3194,69.92132677723143
3195,69.94291190932577
3196,69.96449704142012
3197,69.98608217351446
3198,70.0076673056088
3199,70.02925243770314
3200,70.05083756979748
3201,70.07242270189182
3202,70.09400783398617
3203,70.1155929660805
3204,70.13717809817484
3205,70.15876323026919
3206,70.18034836236353
3207,70.20193349445788
3208,70.2235186265522
3209,70.24510375864655
3210,70.2666888907409
3211,70.28827402283524
3212,70.30985915492957
3213,70.33144428702391
3214,70.35302941911826
3215,70.3746145512126
3216,70.39619968330695
3217,70.41778481540128
3218,70.43936994749562
3219,70.46095507958997
3220,70.48254021168431
3221,70.50412534377864
3222,70.52571047587298
3223,70.54729560796733
3224,70.56888074006167
3225,70.59046587215602
3226,70.61205100425035
3227,70.63363613634469
3228,70.65522126843904
3229,70.67680640053338
3230,70.69839153262772
3231,70.71997666472205
3232,70.7415617968164
3233,70.76314692891074
3234,70.78473206100509
3235,70.80631719309942
3236,70.82790232519376
3237,70.8494874572881
3238,70.87107258938245
3239,70.8926577214768
3240,70.91424285357112
3241,70.93582798566547
3242,70.95741311775981
3243,70.97899824985416
3244,71.00058338194849
3245,71.02216851404283
3246,71.04375364613718
3247,71.06533877823152
3248,71.08692391032586
3249,71.1085090424202
3250,71.13009417451454
3251,71.15167930660888
3252,71.17326443870323
3253,71.19484957079756
3254,71.2164347028919
3255,71.23801983498625
3256,71.25960496708059
3257,71.28119009917494
3258,71.30277523126927
3259,71.32436036336361
3260,71.34594549545795
3261,71.3675306275523
3262,71.38911575964663
3263,71.41070089174097
3264,71.43228602383532
3265,71.45387115592966
3266,71.475456288024
3267,71.49704142011834
3268,71.51862655221268
3269,71.54021168430702
3270,71.56179681640137
3271,71.5833819484957
3272,71.60496708059004
3273,71.62655221268439
3274,71.64813734477873
3275,71.66972247687308
3276,71.6913076089674
3277,71.71289274106175
3278,71.7344778731561
3279,71.75606300525044
3280,71.77764813734478
3281,71.79923326943911
3282,71.82081840153346
3283,71.8424035336278
3284,71.86398866572215
3285,71.88557379781648
3286,71.90715892991082
3287,71.92874406200517
3288,71.95032919409951
3289,71.97191432619385
3290,71.99349945828818
3291,72.01508459038253
3292,72.03666972247687
3293,72.05825485457122
3294,72.07983998666555
3295,72.10142511875989
3296,72.12301025085424
3297,72.14459538294858
3298,72.16618051504292
3299,72.18776564713725
3300,72.2093507792316
3301,72.23093591132594
3302,72.25252104342029
3303,72.27410617551462
3304,72.29569130760896
3305,72.3172764397033
3306,72.33886157179765
3307,72.360446703892
3308,72.38203183598633
3309,72.40361696808067
3310,72.42520210017501
3311,72.44678723226936
3312,72.46837236436369
3313,72.48995749645803
3314,72.51154262855238
3315,72.53312776064672
3316,72.55471289274107
3317,72.5762980248354
3318,72.59788315692974
3319,72.61946828902408
3320,72.64105342111843
3321,72.66263855321277
3322,72.6842236853071
3323,72.70580881740145
3324,72.72739394949579
3325,72.74897908159014
3326,72.77056421368447
3327,72.79214934577881
3328,72.81373447787315
3329,72.8353196099675
3330,72.85690474206184
3331,72.87848987415617
3332,72.90007500625052
3333,72.92166013834486
3334,72.9432452704392
3335,72.96483040253354
3336,72.98641553462788
3337,73.00800066672222
3338,73.02958579881657
3339,73.05117093091091
3340,73.07275606300524
3341,73.09434119509959
3342,73.11592632719393
3343,73.13751145928828
3344,73.1590965913826
3345,73.18068172347695
3346,73.2022668555713
3347,73.22385198766564
3348,73.24543711975998
3349,73.26702225185431
3350,73.28860738394866
3351,73.310192516043
3352,73.33177764813735
3353,73.35336278023168
3354,73.37494791232602
3355,73.39653304442037
3356,73.41811817651471
3357,73.43970330860905
3358,73.46128844070338
3359,73.48287357279773
3360,73.50445870489207
3361,73.52604383698642
3362,73.54762896908075
3363,73.56921410117509
3364,73.59079923326944
3365,73.61238436536378
3366,73.63396949745812
3367,73.65555462955246
3368,73.6771397616468
3369,73.69872489374114
3370,73.72031002583549
3371,73.74189515792983
3372,73.76348029002416
3373,73.7850654221185
3374,73.80665055421285
3375,73.8282356863072
3376,73.84982081840153
3377,73.87140595049587
3378,73.89299108259021
3379,73.91457621468456
3380,73.9361613467789
3381,73.95774647887323
3382,73.97933161096758
3383,74.00091674306192
3384,74.02250187515627
3385,74.0440870072506
3386,74.06567213934494
3387,74.08725727143928
3388,74.10884240353363
3389,74.13042753562797
3390,74.1520126677223
3391,74.17359779981665
3392,74.19518293191099
3393,74.21676806400534
3394,74.23835319609967
3395,74.25993832819401
3396,74.28152346028835
3397,74.3031085923827
3398,74.32469372447704
3399,74.34627885657137
3400,74.36786398866572
3401,74.38944912076006
3402,74.4110342528544
3403,74.43261938494874
3404,74.45420451704308
3405,74.47578964913743
3406,74.49737478123177
3407,74.51895991332611
3408,74.54054504542044
3409,74.56213017751479
3410,74.58371530960913
3411,74.60530044170348
3412,74.62688557379782
3413,74.64847070589215
3414,74.6700558379865
3415,74.69164097008084
3416,74.71322610217518
3417,74.73481123426951
3418,74.75639636636386
3419,74.7779814984582
3420,74.79956663055255
3421,74.82115176264689
3422,74.84273689474122
3423,74.86432202683557
3424,74.88590715892991
3425,74.90749229102425
3426,74.92907742311858
3427,74.95066255521293
3428,74.97224768730727
3429,74.99383281940162
3430,75.01541795149596
3431,75.03700308359029
3432,75.05858821568464
3433,75.08017334777898
3434,75.10175847987333
3435,75.12334361196766
3436,75.144928744062
3437,75.16651387615634
3438,75.18809900825069
3439,75.20968414034503
3440,75.23126927243936
3441,75.25285440453371
3442,75.27443953662805
3443,75.2960246687224
3444,75.31760980081673
3445,75.33919493291107
3446,75.36078006500541
3447,75.38236519709976
3448,75.4039503291941
3449,75.42553546128843
3450,75.44712059338278
3451,75.46870572547712
3452,75.49029085757147
3453,75.51187598966581
3454,75.53346112176014
3455,75.55504625385448
3456,75.57663138594883
3457,75.59821651804317
3458,75.6198016501375
3459,75.64138678223185
3460,75.66297191432619
3461,75.68455704642054
3462,75.70614217851488
3463,75.72772731060921
3464,75.74931244270356
3465,75.7708975747979
3466,75.79248270689224
3467,75.81406783898657
3468,75.83565297108092
3469,75.85723810317526
3470,75.8788232352696
3471,75.90040836736395
3472,75.92199349945828
3473,75.94357863155263
3474,75.96516376364697
3475,75.98674889574131
3476,76.00833402783564
3477,76.02991915992999
3478,76.05150429202433
3479,76.07308942411868
3480,76.09467455621302
3481,76.11625968830735
3482,76.1378448204017
3483,76.15942995249604
3484,76.18101508459038
3485,76.20260021668471
3486,76.22418534877906
3487,76.2457704808734
3488,76.26735561296775
3489,76.28894074506209
3490,76.31052587715642
3491,76.33211100925077
3492,76.35369614134511
3493,76.37528127343946
3494,76.39686640553379
3495,76.41845153762813
3496,76.44003666972247
3497,76.46162180181682
3498,76.48320693391116
3499,76.50479206600549
3500,76.52637719809984
3501,76.54796233019418
3502,76.56954746228853
3503,76.59113259438287
3504,76.6127177264772
3505,76.63430285857154
3506,76.65588799066589
3507,76.67747312276023
3508,76.69905825485456
3509,76.72064338694891
3510,76.74222851904325
3511,76.7638136511376
3512,76.78539878323194
3513,76.80698391532627
3514,76.82856904742061
3515,76.85015417951496
3516,76.8717393116093
3517,76.89332444370363
3518,76.91490957579798
3519,76.93649470789232
3520,76.95807983998667
3521,76.97966497208101
3522,77.00125010417534
3523,77.02283523626969
3524,77.04442036836403
3525,77.06600550045837
3526,77.0875906325527
3527,77.10917576464705
3528,77.13076089674139
3529,77.15234602883574
3530,77.17393116093008
3531,77.19551629302441
3532,77.21710142511876
3533,77.2386865572131
3534,77.26027168930744
3535,77.28185682140177
3536,77.30344195349612
3537,77.32502708559046
3538,77.34661221768481
3539,77.36819734977915
3540,77.38978248187348
3541,77.41136761396783
3542,77.43295274606217
3543,77.45453787815651
3544,77.47612301025086
3545,77.49770814234519
3546,77.51929327443953
3547,77.54087840653388
3548,77.56246353862822
3549,77.58404867072255
3550,77.6056338028169
3551,77.62721893491124
3552,77.64880406700559
3553,77.67038919909993
3554,77.69197433119426
3555,77.7135594632886
3556,77.73514459538295
3557,77.75672972747729
3558,77.77831485957162
3559,77.79989999166597
3560,77.82148512376031
3561,77.84307025585466
3562,77.864655387949
3563,77.88624052004333
3564,77.90782565213767
3565,77.92941078423202
3566,77.95099591632636
3567,77.9725810484207
3568,77.99416618051504
3569,78.01575131260938
3570,78.03733644470373
3571,78.05892157679807
3572,78.0805067088924
3573,78.10209184098674
3574,78.12367697308109
3575,78.14526210517543
3576,78.16684723726976
3577,78.18843236936411
3578,78.21001750145845
3579,78.2316026335528
3580,78.25318776564714
3581,78.27477289774147
3582,78.29635802983582
3583,78.31794316193016
3584,78.3395282940245
3585,78.36111342611883
3586,78.38269855821318
3587,78.40428369030752
3588,78.42586882240187
3589,78.44745395449621
3590,78.46903908659054
3591,78.49062421868489
3592,78.51220935077923
3593,78.53379448287357
3594,78.55537961496792
3595,78.57696474706225
3596,78.5985498791566
3597,78.62013501125094
3598,78.64172014334528
3599,78.66330527543961
3600,78.68489040753396
3601,78.7064755396283
3602,78.72806067172264
3603,78.74964580381699
3604,78.77123093591132
3605,78.79281606800566
3606,78.81440120010001
3607,78.83598633219435
3608,78.85757146428868
3609,78.87915659638303
3610,78.90074172847737
3611,78.92232686057172
3612,78.94391199266606
3613,78.96549712476039
3614,78.98708225685473
3615,79.00866738894908
3616,79.03025252104342
3617,79.05183765313775
3618,79.0734227852321
3619,79.09500791732644
3620,79.11659304942079
3621,79.13817818151513
3622,79.15976331360946
3623,79.1813484457038
3624,79.20293357779815
3625,79.2245187098925
3626,79.24610384198682
3627,79.26768897408117
3628,79.28927410617551
3629,79.31085923826986
3630,79.3324443703642
3631,79.35402950245853
3632,79.37561463455287
3633,79.39719976664722
3634,79.41878489874156
3635,79.44037003083591
3636,79.46195516293024
3637,79.48354029502458
3638,79.50512542711893
3639,79.52671055921327
3640,79.5482956913076
3641,79.56988082340195
3642,79.59146595549629
3643,79.61305108759063
3644,79.63463621968498
3645,79.65622135177931
3646,79.67780648387365
3647,79.699391615968
3648,79.72097674806234
3649,79.74256188015667
3650,79.76414701225102
3651,79.78573214434536
3652,79.8073172764397
3653,79.82890240853405
3654,79.85048754062838
3655,79.87207267272272
3656,79.89365780481707
3657,79.91524293691141
3658,79.93682806900574
3659,79.95841320110009
3660,79.97999833319443
3661,80.00158346528877
3662,80.02316859738312
3663,80.04475372947745
3664,80.0663388615718
3665,80.08792399366614
3666,80.10950912576048
3667,80.13109425785481
3668,80.15267938994916
3669,80.1742645220435
3670,80.19584965413785
3671,80.21743478623219
3672,80.23901991832652
3673,80.26060505042086
3674,80.28219018251521
3675,80.30377531460955
3676,80.3253604467039
3677,80.34694557879823
3678,80.36853071089257
3679,80.39011584298692
3680,80.41170097508126
3681,80.43328610717559
3682,80.45487123926993
3683,80.47645637136428
3684,80.49804150345862
3685,80.51962663555297
3686,80.5412117676473
3687,80.56279689974164
3688,80.58438203183599
3689,80.60596716393033
3690,80.62755229602466
3691,80.649137428119
3692,80.67072256021335
3693,80.6923076923077
3694,80.71389282440204
3695,80.73547795649637
3696,80.75706308859071
3697,80.77864822068506
3698,80.8002333527794
3699,80.82181848487373
3700,80.84340361696808
3701,80.86498874906242
3702,80.88657388115676
3703,80.90815901325111
3704,80.92974414534544
3705,80.95132927743978
3706,80.97291440953413
3707,80.99449954162847
3708,81.0160846737228
3709,81.03766980581715
3710,81.05925493791149
3711,81.08084007000583
3712,81.10242520210018
3713,81.12401033419451
3714,81.14559546628885
3715,81.1671805983832
3716,81.18876573047754
3717,81.21035086257187
3718,81.23193599466622
3719,81.25352112676056
3720,81.2751062588549
3721,81.29669139094925
3722,81.31827652304358
3723,81.33986165513792
3724,81.36144678723227
3725,81.38303191932661
3726,81.40461705142096
3727,81.42620218351529
3728,81.44778731560963
3729,81.46937244770398
3730,81.49095757979832
3731,81.51254271189265
3732,81.534127843987
3733,81.55571297608134
3734,81.57729810817568
3735,81.59888324027003
3736,81.62046837236436
3737,81.6420535044587
3738,81.66363863655305
3739,81.68522376864739
3740,81.70680890074172
3741,81.72839403283606
3742,81.74997916493041
3743,81.77156429702475
3744,81.7931494291191
3745,81.81473456121343
3746,81.83631969330777
3747,81.85790482540212
3748,81.87948995749646
3749,81.90107508959079
3750,81.92266022168513
3751,81.94424535377948
3752,81.96583048587382
3753,81.98741561796817
3754,82.0090007500625
3755,82.03058588215684
3756,82.05217101425119
3757,82.07375614634553
3758,82.09534127843986
3759,82.1169264105342
3760,82.13851154262855
3761,82.1600966747229
3762,82.18168180681724
3763,82.20326693891157
3764,82.22485207100591
3765,82.24643720310026
3766,82.2680223351946
3767,82.28960746728895
3768,82.31119259938328
3769,82.33277773147762
3770,82.35436286357196
3771,82.37594799566631
3772,82.39753312776064
3773,82.41911825985498
3774,82.44070339194933
3775,82.46228852404367
3776,82.48387365613802
3777,82.50545878823235
3778,82.52704392032669
3779,82.54862905242103
3780,82.57021418451538
3781,82.59179931660971
3782,82.61338444870405
3783,82.6349695807984
3784,82.65655471289274
3785,82.67813984498709
3786,82.69972497708142
3787,82.72131010917576
3788,82.7428952412701
3789,82.76448037336445
3790,82.78606550545878
3791,82.80765063755312
3792,82.82923576964747
3793,82.85082090174181
3794,82.87240603383616
3795,82.89399116593049
3796,82.91557629802483
3797,82.93716143011918
3798,82.95874656221352
3799,82.98033169430785
3800,83.0019168264022
3801,83.02350195849654
3802,83.04508709059088
3803,83.06667222268523
3804,83.08825735477956
3805,83.1098424868739
3806,83.13142761896825
3807,83.15301275106259
3808,83.17459788315693
3809,83.19618301525126
3810,83.21776814734561
3811,83.23935327943995
3812,83.2609384115343
3813,83.28252354362863
3814,83.30410867572297
3815,83.32569380781732
3816,83.34727893991166
3817,83.368864072006
3818,83.39044920410034
3819,83.41203433619468
3820,83.43361946828902
3821,83.45520460038337
3822,83.4767897324777
3823,83.49837486457204
3824,83.51995999666639
3825,83.54154512876073
3826,83.56313026085508
3827,83.5847153929494
3828,83.60630052504375
3829,83.6278856571381
3830,83.64947078923244
3831,83.67105592132677
3832,83.69264105342111
3833,83.71422618551546
3834,83.7358113176098
3835,83.75739644970415
3836,83.77898158179848
3837,83.80056671389282
3838,83.82215184598716
3839,83.84373697808151
3840,83.86532211017584
3841,83.88690724227018
3842,83.90849237436453
3843,83.93007750645887
3844,83.95166263855322
3845,83.97324777064755
3846,83.99483290274189
3847,84.01641803483624
3848,84.03800316693058
3849,84.05958829902491
3850,84.08117343111925
3851,84.1027585632136
3852,84.12434369530794
3853,84.14592882740229
3854,84.16751395949662
3855,84.18909909159096
3856,84.2106842236853
3857,84.23226935577965
3858,84.253854487874
3859,84.27543961996832
3860,84.29702475206267
3861,84.31860988415701
3862,84.34019501625136
3863,84.36178014834569
3864,84.38336528044003
3865,84.40495041253438
3866,84.42653554462872
3867,84.44812067672306
3868,84.4697058088174
3869,84.49129094091174
3870,84.51287607300608
3871,84.53446120510043
3872,84.55604633719476
3873,84.5776314692891
3874,84.59921660138345
3875,84.62080173347779
3876,84.64238686557213
3877,84.66397199766647
3878,84.68555712976081
3879,84.70714226185515
3880,84.7287273939495
3881,84.75031252604383
3882,84.77189765813817
3883,84.79348279023252
3884,84.81506792232686
3885,84.8366530544212
3886,84.85823818651554
3887,84.87982331860988
3888,84.90140845070422
3889,84.92299358279857
3890,84.9445787148929
3891,84.96616384698724
3892,84.98774897908159
3893,85.00933411117593
3894,85.03091924327028
3895,85.0525043753646
3896,85.07408950745895
3897,85.0956746395533
3898,85.11725977164764
3899,85.13884490374198
3900,85.16043003583631
3901,85.18201516793066
3902,85.203600300025
3903,85.22518543211935
3904,85.24677056421368
3905,85.26835569630802
3906,85.28994082840237
3907,85.31152596049671
3908,85.33311109259105
3909,85.35469622468538
3910,85.37628135677973
3911,85.39786648887407
3912,85.41945162096842
3913,85.44103675306275
3914,85.46262188515709
3915,85.48420701725144
3916,85.50579214934578
3917,85.52737728144012
3918,85.54896241353445
3919,85.5705475456288
3920,85.59213267772314
3921,85.61371780981749
3922,85.63530294191182
3923,85.65688807400616
3924,85.6784732061005
3925,85.70005833819485
3926,85.7216434702892
3927,85.74322860238352
3928,85.76481373447787
3929,85.78639886657221
3930,85.80798399866656
3931,85.82956913076089
3932,85.85115426285523
3933,85.87273939494958
3934,85.89432452704392
3935,85.91590965913826
3936,85.9374947912326
3937,85.95907992332694
3938,85.98066505542128
3939,86.00225018751563
3940,86.02383531960996
3941,86.0454204517043
3942,86.06700558379865
3943,86.08859071589299
3944,86.11017584798734
3945,86.13176098008167
3946,86.15334611217601
3947,86.17493124427035
3948,86.1965163763647
3949,86.21810150845904
3950,86.23968664055337
3951,86.26127177264772
3952,86.28285690474206
3953,86.3044420368364
3954,86.32602716893074
3955,86.34761230102508
3956,86.36919743311942
3957,86.39078256521377
3958,86.41236769730811
3959,86.43395282940244
3960,86.45553796149679
3961,86.47712309359113
3962,86.49870822568548
3963,86.5202933577798
3964,86.54187848987415
3965,86.5634636219685
3966,86.58504875406284
3967,86.60663388615718
3968,86.62821901825151
3969,86.64980415034586
3970,86.6713892824402
3971,86.69297441453455
3972,86.71455954662888
3973,86.73614467872322
3974,86.75772981081757
3975,86.77931494291191
3976,86.80090007500625
3977,86.82248520710058
3978,86.84407033919493
3979,86.86565547128927
3980,86.88724060338362
3981,86.90882573547795
3982,86.93041086757229
3983,86.95199599966664
3984,86.97358113176098
3985,86.99516626385532
3986,87.01675139594965
3987,87.038336528044
3988,87.05992166013834
3989,87.08150679223269
3990,87.10309192432703
3991,87.12467705642136
3992,87.1462621885157
3993,87.16784732061005
3994,87.1894324527044
3995,87.21101758479873
3996,87.23260271689307
3997,87.25418784898741
3998,87.27577298108176
3999,87.2973581131761
4000,87.31894324527043
4001,87.34052837736478
4002,87.36211350945912
4003,87.38369864155347
4004,87.4052837736478
4005,87.42686890574214
4006,87.44845403783648
4007,87.47003916993083
4008,87.49162430202517
4009,87.5132094341195
4010,87.53479456621385
4011,87.55637969830819
4012,87.57796483040254
4013,87.59954996249687
4014,87.62113509459121
4015,87.64272022668555
4016,87.6643053587799
4017,87.68589049087424
4018,87.70747562296857
4019,87.72906075506292
4020,87.75064588715726
4021,87.7722310192516
4022,87.79381615134594
4023,87.81540128344028
4024,87.83698641553462
4025,87.85857154762897
4026,87.88015667972331
4027,87.90174181181764
4028,87.92332694391199
4029,87.94491207600633
4030,87.96649720810068
4031,87.98808234019502
4032,88.00966747228935
4033,88.0312526043837
4034,88.05283773647804
4035,88.07442286857238
4036,88.09600800066671
4037,88.11759313276106
4038,88.1391782648554
4039,88.16076339694975
4040,88.18234852904409
4041,88.20393366113842
4042,88.22551879323277
4043,88.24710392532711
4044,88.26868905742145
4045,88.29027418951578
4046,88.31185932161013
4047,88.33344445370447
4048,88.35502958579882
4049,88.37661471789316
4050,88.39819984998749
4051,88.41978498208184
4052,88.44137011417618
4053,88.46295524627052
4054,88.48454037836485
4055,88.5061255104592
4056,88.52771064255354
4057,88.54929577464789
4058,88.57088090674223
4059,88.59246603883656
4060,88.6140511709309
4061,88.63563630302525
4062,88.6572214351196
4063,88.67880656721393
4064,88.70039169930827
4065,88.72197683140261
4066,88.74356196349696
4067,88.7651470955913
4068,88.78673222768563
4069,88.80831735977998
4070,88.82990249187432
4071,88.85148762396867
4072,88.873072756063
4073,88.89465788815734
4074,88.91624302025168
4075,88.93782815234603
4076,88.95941328444037
4077,88.9809984165347
4078,89.00258354862905
4079,89.02416868072339
4080,89.04575381281774
4081,89.06733894491208
4082,89.08892407700641
4083,89.11050920910075
4084,89.1320943411951
4085,89.15367947328944
4086,89.17526460538377
4087,89.19684973747812
4088,89.21843486957246
4089,89.2400200016668
4090,89.26160513376115
4091,89.28319026585548
4092,89.30477539794983
4093,89.32636053004417
4094,89.34794566213851
4095,89.36953079423284
4096,89.39111592632719
4097,89.41270105842153
4098,89.43428619051588
4099,89.45587132261022
4100,89.47745645470455
4101,89.4990415867989
4102,89.52062671889324
4103,89.54221185098758
4104,89.56379698308191
4105,89.58538211517626
4106,89.6069672472706
4107,89.62855237936495
4108,89.65013751145929
4109,89.67172264355362
4110,89.69330777564797
4111,89.71489290774231
4112,89.73647803983665
4113,89.75806317193098
4114,89.77964830402533
4115,89.80123343611967
4116,89.82281856821402
4117,89.84440370030836
4118,89.86598883240269
4119,89.88757396449704
4120,89.90915909659138
4121,89.93074422868573
4122,89.95232936078007
4123,89.9739144928744
4124,89.99549962496874
4125,90.01708475706309
4126,90.03866988915743
4127,90.06025502125176
4128,90.0818401533461
4129,90.10342528544045
4130,90.1250104175348
4131,90.14659554962914
4132,90.16818068172347
4133,90.18976581381781
4134,90.21135094591216
4135,90.2329360780065
4136,90.25452121010083
4137,90.27610634219518
4138,90.29769147428952
4139,90.31927660638387
4140,90.34086173847821
4141,90.36244687057254
4142,90.38403200266688
4143,90.40561713476123
4144,90.42720226685557
4145,90.4487873989499
4146,90.47037253104425
4147,90.49195766313859
4148,90.51354279523294
4149,90.53512792732728
4150,90.55671305942161
4151,90.57829819151596
4152,90.5998833236103
4153,90.62146845570464
4154,90.64305358779897
4155,90.66463871989332
4156,90.68622385198766
4157,90.707808984082
4158,90.72939411617635
4159,90.75097924827068
4160,90.77256438036503
4161,90.79414951245937
4162,90.81573464455371
4163,90.83731977664804
4164,90.85890490874239
4165,90.88049004083673
4166,90.90207517293108
4167,90.92366030502542
4168,90.94524543711975
4169,90.9668305692141
4170,90.98841570130844
4171,91.01000083340278
4172,91.03158596549713
4173,91.05317109759146
4174,91.0747562296858
4175,91.09634136178015
4176,91.11792649387449
4177,91.13951162596882
4178,91.16109675806317
4179,91.18268189015751
4180,91.20426702225186
4181,91.2258521543462
4182,91.24743728644053
4183,91.26902241853487
4184,91.29060755062922
4185,91.31219268272356
4186,91.33377781481789
4187,91.35536294691224
4188,91.37694807900658
4189,91.39853321110093
4190,91.42011834319527
4191,91.4417034752896
4192,91.46328860738394
4193,91.48487373947829
4194,91.50645887157263
4195,91.52804400366696
4196,91.54962913576131
4197,91.57121426785565
4198,91.59279939995
4199,91.61438453204434
4200,91.63596966413867
4201,91.65755479623301
4202,91.67913992832736
4203,91.7007250604217
4204,91.72231019251603
4205,91.74389532461038
4206,91.76548045670472
4207,91.78706558879907
4208,91.80865072089341
4209,91.83023585298774
4210,91.85182098508209
4211,91.87340611717643
4212,91.89499124927077
4213,91.91657638136512
4214,91.93816151345945
4215,91.95974664555379
